Ticker,AMT,AMT,AMT,AMT,AMT,FDX,FDX,FDX,FDX,FDX,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,UNH,UNH,UNH,UNH,UNH,INTU,INTU,INTU,INTU,INTU,BA,BA,BA,BA,BA,UPS,UPS,UPS,UPS,UPS,TMO,TMO,TMO,TMO,TMO,CL,CL,CL,CL,CL,MS,MS,MS,MS,MS,MA,MA,MA,MA,MA,CVX,CVX,CVX,CVX,CVX,SCHW,SCHW,SCHW,SCHW,SCHW,RTX,RTX,RTX,RTX,RTX,MDT,MDT,MDT,MDT,MDT,VZ,VZ,VZ,VZ,VZ,NEE,NEE,NEE,NEE,NEE,IBM,IBM,IBM,IBM,IBM,AMD,AMD,AMD,AMD,AMD,ISRG,ISRG,ISRG,ISRG,ISRG,LLY,LLY,LLY,LLY,LLY,T,T,T,T,T,META,META,META,META,META,PYPL,PYPL,PYPL,PYPL,PYPL,SO,SO,SO,SO,SO,CRM,CRM,CRM,CRM,CRM,ABT,ABT,ABT,ABT,ABT,PFE,PFE,PFE,PFE,PFE,COP,COP,COP,COP,COP,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA,PG,PG,PG,PG,PG,WMT,WMT,WMT,WMT,WMT,PM,PM,PM,PM,PM,LIN,LIN,LIN,LIN,LIN,NKE,NKE,NKE,NKE,NKE,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,PLTR,PLTR,PLTR,PLTR,PLTR,MET,MET,MET,MET,MET,TSLA,TSLA,TSLA,TSLA,TSLA,GE,GE,GE,GE,GE,LMT,LMT,LMT,LMT,LMT,EMR,EMR,EMR,EMR,EMR,TXN,TXN,TXN,TXN,TXN,ABBV,ABBV,ABBV,ABBV,ABBV,NVDA,NVDA,NVDA,NVDA,NVDA,AXP,AXP,AXP,AXP,AXP,WFC,WFC,WFC,WFC,WFC,USB,USB,USB,USB,USB,HD,HD,HD,HD,HD,INTC,INTC,INTC,INTC,INTC,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,XOM,XOM,XOM,XOM,XOM,NOW,NOW,NOW,NOW,NOW,LOW,LOW,LOW,LOW,LOW,MRK,MRK,MRK,MRK,MRK,ADBE,ADBE,ADBE,ADBE,ADBE,GM,GM,GM,GM,GM,PEP,PEP,PEP,PEP,PEP,C,C,C,C,C,CVS,CVS,CVS,CVS,CVS,BAC,BAC,BAC,BAC,BAC,JNJ,JNJ,JNJ,JNJ,JNJ,CAT,CAT,CAT,CAT,CAT,BK,BK,BK,BK,BK,TGT,TGT,TGT,TGT,TGT,UNP,UNP,UNP,UNP,UNP,HON,HON,HON,HON,HON,GS,GS,GS,GS,GS,SBUX,SBUX,SBUX,SBUX,SBUX,SPG,SPG,SPG,SPG,SPG,MSFT,MSFT,MSFT,MSFT,MSFT,CHTR,CHTR,CHTR,CHTR,CHTR,AIG,AIG,AIG,AIG,AIG,BKNG,BKNG,BKNG,BKNG,BKNG,COF,COF,COF,COF,COF,NFLX,NFLX,NFLX,NFLX,NFLX,MCD,MCD,MCD,MCD,MCD,GILD,GILD,GILD,GILD,GILD,BLK,BLK,BLK,BLK,BLK,AMGN,AMGN,AMGN,AMGN,AMGN,QCOM,QCOM,QCOM,QCOM,QCOM,JPM,JPM,JPM,JPM,JPM,TMUS,TMUS,TMUS,TMUS,TMUS,COST,COST,COST,COST,COST,MO,MO,MO,MO,MO,CSCO,CSCO,CSCO,CSCO,CSCO,DE,DE,DE,DE,DE,BMY,BMY,BMY,BMY,BMY,ACN,ACN,ACN,ACN,ACN,ORCL,ORCL,ORCL,ORCL,ORCL,GOOG,GOOG,GOOG,GOOG,GOOG,V,V,V,V,V,MMM,MMM,MMM,MMM,MMM,AVGO,AVGO,AVGO,AVGO,AVGO,DUK,DUK,DUK,DUK,DUK,KO,KO,KO,KO,KO,DIS,DIS,DIS,DIS,DIS,GD,GD,GD,GD,GD,DHR,DHR,DHR,DHR,DHR
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,198.264504648419,199.533440006958,196.82292780111783,197.24591064453125,1426000,137.105068042598,139.5157928466797,136.367467535606,139.5157928466797,3027600,66.9586787875548,67.9652328491211,66.86333571006601,67.9652328491211,27278000,270.07064034705104,271.65075400686925,266.2214104670681,268.71099853515625,2543400,251.56708769557977,256.88597581002705,251.56708769557977,256.4620056152344,1124500,326.60676473216284,331.37839312756773,325.76181636345586,331.34857177734375,4544400,94.25994210060327,94.49222855060192,92.29753073172935,93.54706573486328,4158100,321.50385170235296,322.43088975610056,318.12116502574395,321.8687438964844,1173300,60.17384948507106,60.26126599495872,59.343445992685375,59.54449462890625,3441800,42.63245508797911,43.34854760458287,42.607472974269776,43.33189392089844,7808000,290.8889887200754,293.86120249662656,289.95957731260245,293.7256774902344,3272400,93.47589699068368,94.11036606240603,93.44494655996661,93.95561981201172,5205000,44.06218856230267,44.6341877015222,43.86844862128234,44.49580001831055,5644800,82.00654952162805,83.91240429085188,82.00654952162805,83.86859130859375,4451584,97.72079340798321,98.10498705393485,96.5596861238497,97.80616760253906,3917000,44.33301639623179,44.38357517049654,43.92132194564932,44.09466552734375,11447900,52.509572931834064,52.880655795702545,51.6371974040159,51.7825927734375,7884800,100.25326703660083,100.93647916740471,100.08246993023943,100.56517028808594,3293436,46.86000061035156,49.25,46.630001068115234,49.099998474121094,80331100,198.56666564941406,199.27667236328125,196.92999267578125,199.086669921875,1623000,122.76877276743605,123.22529168518507,121.79980738390536,123.17871856689453,2204200,19.563009971426844,19.592983592432216,19.338204659963726,19.41313934326172,43165445,205.6219398592188,208.64534646939356,205.144563062988,208.63540649414062,12077100,109.47000122070312,111.20999908447266,109.2750015258789,110.75,7418800,50.902391424830256,50.9183832068907,49.91872903948007,50.07867431640625,4675900,162.49611929462026,165.61876612961413,162.15907630963517,165.53945922851562,5189300,77.75173808424876,78.56485317721535,77.51684352960869,78.55581665039062,4969000,28.56395955900054,28.60029850395454,28.258694887517244,28.44766616821289,16514072,52.90562630811997,53.229804182607594,52.55713617510204,53.05150604248047,4122800,38.9930949925451,39.0274812244225,38.623451197991976,39.00168991088867,20170500,107.9615983547067,108.16104839520065,106.60882863699406,107.01639556884766,8130800,36.48354885356357,36.79970358156585,36.43443761002502,36.50810623168945,20294700,64.16763291971256,64.66290110001552,63.60482478630715,63.9275016784668,5107200,196.71337523346105,197.5146659651371,193.83976925466087,194.09765625,2604100,94.09535262286286,94.88443022418197,93.7797173327857,94.8751449584961,5644100,227.50999450683594,228.38999938964844,226.7100067138672,228.38999938964844,3764000,71.54590484669842,72.59890677347013,71.29231880429238,72.53852844238281,135480400,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,,,,,,42.22695904977683,42.56457697448855,42.04580028075172,42.506935119628906,4416800,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,142981500,54.56715684866082,58.114262790889605,54.56715684866082,57.96849060058594,17540015,336.39096829423147,341.9652404785156,334.7555313969616,341.9652404785156,1258400,67.25919942935697,68.07611305407269,67.00446220211536,68.05854797363281,2532300,109.79655227811537,110.2046826428578,108.6401656123713,110.1706771850586,4614000,69.95771160416272,70.34252445256452,69.51007045637066,70.32682037353516,5639200,5.94253640010135,5.971408843994141,5.892009504603221,5.971408843994141,237536000,115.82841576656503,117.32434814985778,115.42887900525825,116.9341049194336,2708000,46.38065700315881,46.54430488271931,46.08781706063255,46.29452896118164,16803100,46.85788162559232,46.865759549877524,46.495433988896636,46.6451416015625,5002100,190.7133437410825,191.30529040820775,189.63389517488704,191.21824645996094,3935700,53.1372120201866,53.78113863654851,53.11956978022848,53.666465759277344,18056000,48.28762867339753,48.541956170164305,47.454477875429745,47.64741897583008,7272900,53.62715512186896,54.22267216065574,53.62715512186896,54.13105773925781,12456400,284.9599914550781,291.67999267578125,284.2200012207031,291.239990234375,1831100,108.1189635642437,108.48821258544922,107.40747603379529,108.48821258544922,2788800,73.20010622657506,74.05201902976927,72.62949114584188,73.97164916992188,8251428,330.0,334.4800109863281,329.1700134277344,334.42999267578125,1990100,35.33894370035625,35.70188522338867,34.909145007744506,35.70188522338867,7454400,115.10338193082653,115.40613117629226,113.64850967197145,114.22037506103516,3784100,64.81067246848743,65.72464200371823,64.72979179238914,65.70037841796875,12728900,62.033311865397756,62.074857499207674,61.102602176868956,61.626129150390625,5022700,30.66873095668293,30.937680012525874,30.61667864941291,30.92032814025879,37614200,123.98801676110939,124.11552302203317,123.31653047824835,124.0730209350586,5777000,131.90225191061774,133.27439213206193,130.99929311534223,133.25668334960938,3311900,42.49999729457767,42.88743209838867,42.29785879386477,42.88743209838867,2587200,111.21667557833459,111.35488730420961,108.21034974451948,108.91009521484375,5149800,159.3305171547677,160.5896711066502,158.46760901046457,160.49281311035156,2444800,157.57425271894513,160.50380491528867,157.25466496032817,160.4949188232422,2857400,201.29680753218398,204.46875669476114,200.56482233237398,204.18991088867188,3736300,77.70224440851253,78.78682708740234,77.64052024570927,78.78682708740234,6473800,108.17824117470025,108.43164719224772,104.87663817919281,105.05039978027344,1849300,151.0407802632386,152.8957309046152,150.61271696369764,152.7910919189453,22622100,487.4100036621094,491.4100036621094,480.489990234375,490.42999267578125,1378800,44.67572538064787,44.87470672278717,44.3296721639776,44.779541015625,3104600,2038.9939899082408,2047.8759066692633,2024.029867473609,2045.0863037109375,329000,93.63631887734711,93.82647012520783,92.63122877557572,93.81741333007812,1603000,326.1000061035156,329.9800109863281,324.7799987792969,329.80999755859375,4485800,173.3705189607122,175.82222594139316,173.20415117348793,175.81346130371094,3554200,52.67947078518328,52.8482887440032,52.28556221460347,52.43830490112305,5038200,443.2259809883011,443.2259809883011,438.81111425908574,442.33953857421875,560400,203.45925261550636,203.6183380258917,200.09337992091358,201.03114318847656,2088000,78.35991297098985,79.02867323346263,77.50635644509201,78.04312896728516,8413900,119.04758084616236,120.1632104639968,118.5962247008225,120.1546859741211,10803700,76.58396590790807,76.59367690292268,75.66162137912902,76.30240631103516,3392700,269.2275817888743,269.7036594120463,266.42599112771717,266.8746032714844,2103600,32.18399793988976,32.280185406157145,31.45298102393399,31.58123016357422,8717200,40.63025705297185,40.934600830078125,40.478083551933004,40.934600830078125,16708100,161.59182871640846,164.0401891143323,161.11884083709046,164.02163696289062,1591100,52.05060852648418,52.17288998127643,51.47181627459357,51.634857177734375,13163700,193.16545563991443,194.1365023571215,191.28748081107167,192.51502990722656,2431100,48.91305050089853,49.54661418371709,48.87632125771366,49.53743362426758,13899600,66.62159046238858,67.9420524872171,66.62159046238858,67.90381622314453,28132000,181.513072563879,183.56829936017485,181.2441654805758,183.54908752441406,8733000,119.63890671416695,121.2077913190515,119.27530150203823,121.20105743408203,4307633,27.571159721516498,27.845732278382158,27.398473997833868,27.836233139038086,20329000,72.51773879707295,72.91496568010793,71.52467158948551,71.77095031738281,3921800,46.69827162977498,46.79112843400448,46.22554754468361,46.41970443725586,11867700,142.9076253474271,145.76991271972656,142.7207534473039,145.76991271972656,9502100,154.83253486119708,156.21987308407364,154.3700887869049,155.6876220703125,1472100,133.39319807796215,134.50220741935647,132.6740651632277,134.3895721435547,2915993
2020-01-03,196.43446661654917,198.3939809567765,195.9510652151205,197.34085083007812,1598900,137.1770434505943,137.93263829742162,136.5833559028256,137.78871154785156,2216500,66.93832337803212,68.21700271420914,66.90455208946976,67.60968780517578,23408000,263.90642164942943,268.1415065462165,261.233087563642,265.9918212890625,2711400,252.07779786571967,255.70080552882027,251.91400856077624,254.74688720703125,798500,328.67449366617245,332.90930760335885,328.34642846245924,330.7919006347656,3875900,92.08925061257109,93.60311184248295,91.98511864677945,93.49097442626953,2477800,317.0462214463628,320.80367226256107,316.89826613972554,318.36773681640625,819600,59.29971382036667,59.850408267196244,59.159859465052016,59.457054138183594,3473800,42.64910760168461,42.84062019425383,42.32436871966006,42.63245391845703,6706000,289.9209741631287,292.78670741078855,289.08838283872655,290.8600769042969,2501300,94.22644064377778,94.95376109982979,93.42174705272257,93.63066101074219,6360900,43.76696979594701,43.91458169923023,43.268781821957,43.370262145996094,6698900,82.65825919001473,84.6955527183792,82.4282393945101,83.98359680175781,4969756,96.6109031680069,97.67809674393328,96.51698961223477,97.22560119628906,2764600,43.76242129976633,43.906876121122814,43.386839866338114,43.62519073486328,13263200,51.78476705543501,52.37719964949362,51.67843164161374,52.151512145996094,7097200,99.191355145498,100.14933636312789,99.18392943985555,99.76317596435547,2482890,48.029998779296875,49.38999938964844,47.540000915527344,48.599998474121094,73127400,196.05999755859375,198.19332885742188,194.05332946777344,197.77999877929688,1256100,121.39917562982045,123.42094065405868,121.33395052430122,122.76876068115234,1963500,19.273258625227726,19.582988938071214,19.268262812237484,19.513050079345703,36296666,206.07942294646637,209.2520048512976,205.82083185180733,207.5314483642578,11188400,109.48999786376953,110.41999816894531,108.76000213623047,108.76000213623047,7098300,50.006699279614814,50.31059500183035,49.926728166206615,50.03069305419922,3531800,163.62621906667738,165.32137196445564,163.56674267135972,164.72657775878906,3205400,77.47164550469746,78.30282651938553,77.32708868848299,77.59812927246094,4747000,28.142403982543698,28.52034946038456,28.106062115841755,28.29503631591797,14922848,54.33201644669033,54.404953237317415,52.73544518682253,53.24602127075195,6333200,38.537502499747426,38.87276018075571,38.31399519290675,38.69223403930664,20496400,105.9324551240861,107.12046217975957,105.67230402008543,106.29666137695312,7970500,36.30245355475611,36.46206774236051,36.09373163276694,36.185813903808594,16197600,63.807456970214844,64.49033384127648,63.67988845315361,63.807456970214844,3806700,191.0214011978395,192.54110741821148,188.9675105465586,189.05039978027344,2899300,93.38054830096189,94.68949471579083,93.12061748789661,94.61522674560547,4541800,225.69000244140625,227.42999267578125,225.47999572753906,226.17999267578125,3023900,71.76568192376371,72.594070846621,71.6086997390569,71.83330535888672,146322800,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,,,,,,41.988154817798346,42.128141270072426,41.6670033295759,42.070499420166016,5162300,29.366666793823242,30.266666412353516,29.128000259399414,29.534000396728516,266677500,56.21923400493531,58.30862542746173,56.02486984995445,58.1628532409668,17231837,345.94676002084583,357.2066195920167,345.0733827025649,354.2696228027344,2990100,66.7584916201452,67.20647811143202,66.37199294517859,67.1274185180664,2672600,108.37659777187157,109.89859848289325,108.18103716751106,108.70820617675781,4057200,69.24306704696399,70.20117783381754,69.03102898360281,69.65929412841797,5988500,5.8516890211472665,5.919639479838715,5.826798713675553,5.875832557678223,205384000,115.5125199902136,116.23725957199485,115.15944373185276,115.7726821899414,2090600,45.74330457849725,46.18256287803244,45.56243370725185,46.01030349731445,15608800,46.09360827928201,46.33786608896603,45.71540467459695,46.10148620605469,5161800,189.02447959928423,191.23559183308032,188.6849777484988,190.58270263671875,3423200,52.75791357793213,53.54297476845825,52.75791357793213,53.01371765136719,15293900,47.35801136686914,47.85790121921354,47.32293055553156,47.5684928894043,6791700,54.46700398967244,54.489913427096155,53.5660974985205,53.69588851928711,17386900,286.8999938964844,293.05999755859375,286.5,291.1000061035156,1135800,106.91213630349566,107.91182072322532,106.317733251069,107.71368408203125,2774200,72.87863615022499,73.9957624673472,72.74200674037914,73.33673858642578,5903698,329.1700134277344,332.9800109863281,328.69000244140625,331.80999755859375,1577600,35.08106962529032,35.262538591676304,34.48890447505545,34.689476013183594,9173000,113.91765236700462,115.0361297070521,113.64013109129723,114.06061553955078,4000100,64.54379276315643,65.1261375673049,64.26070102697567,64.46290588378906,12437400,60.84498898541636,61.5430163969796,60.72033942194002,61.135833740234375,4453000,30.34772830378467,30.49521755702094,30.15686102648989,30.278324127197266,50357900,121.97351424044375,123.56299072863767,121.54851941730631,122.63650512695312,5752400,131.6986435142153,132.75209315332927,130.5301070550104,131.40650939941406,3100600,42.33155295135999,42.47473735670683,41.94411808760695,42.3399772644043,2276100,107.69202458930319,108.44360113992387,107.06138495224484,107.77841186523438,5018500,158.08899437790103,159.54186447830142,156.98834131807027,159.35694885253906,2344200,158.31998634100466,159.64272747686752,157.49439235900212,158.7816162109375,2805200,201.81963233295605,202.6997563167906,200.68679066187156,201.8022003173828,2274500,78.17839990888909,78.56637745175479,77.68459991194288,78.32830047607422,4874100,104.47116751829552,105.69479033607722,104.26120190332259,105.23865509033203,1308200,150.6032144567477,152.15375554790847,150.35587801990002,150.88858032226562,21116200,485.5299987792969,496.5899963378906,485.5299987792969,494.4700012207031,974100,44.32100285745655,44.52863735232613,44.070112138725314,44.4334716796875,2358800,2013.4327180131463,2038.2941430961914,2006.0689458980078,2036.1156005859375,294000,92.34148193944438,92.8304383881349,91.74385775589411,92.35958862304688,1450100,326.7799987792969,329.8599853515625,325.5299987792969,325.8999938964844,3806900,174.58764600024017,175.60335546079122,174.11482310555914,175.1918182373047,2767600,51.955959808030066,52.55084913642966,51.89968715623649,52.30967712402344,4689700,436.03012294574444,440.35810428465186,435.8562982088189,437.6379089355469,337300,198.56948517599193,201.16504756670878,197.7991884988566,199.66632080078125,1879000,76.78479458109635,77.11917471323899,76.06323250703932,76.57360076904297,8340300,117.84915138563353,119.33190431938809,117.48917736531554,118.56909942626953,10386800,75.78784695042965,76.14707975091942,75.21502407628334,75.89464569091797,1831900,265.55617931111306,268.16551137012067,264.8969799271581,267.0943298339844,1926000,31.529929731252263,32.030101134438574,31.523518374996176,31.82490348815918,7850700,40.50344799764684,40.697891214681306,40.13992274080841,40.2667350769043,15577400,161.56405233490608,163.00152606919607,160.951958528025,162.80677795410156,1301100,51.039769585021716,51.62671569662336,50.99085637247254,51.17835235595703,12984600,191.00348515682768,192.95474825523655,189.62935936433252,192.19439697265625,1802100,48.65594982166546,49.629250187552856,48.61922058073188,49.36296844482422,11026700,66.9349453050568,68.15857396884074,66.81993340979412,67.57059478759766,23728000,180.9464321026104,183.3954207183839,180.4758374209303,182.08929443359375,4899700,119.1945527367008,120.29882427706009,118.25860380870273,120.15742492675781,2950412,27.414876604888743,27.629872020849163,27.118720205310332,27.128217697143555,22870000,71.68357070935355,72.35090900750905,71.62001294918589,71.8186264038086,2825400,45.85412044766954,46.419701298750645,45.65996678839368,46.16645431518555,11354500,143.99941205863965,145.47481593222645,143.6551601599533,144.0977783203125,7320200,155.31243443158002,157.43270453341427,155.31243443158002,157.21456909179688,1662200,132.93395904929872,134.562823097171,132.06754898294764,133.5577850341797,2627112
