Date,Open,High,Low,Close,Volume
2020-01-02,46.38065700315881,46.54430488271931,46.08781706063255,46.29452896118164,16803100
2020-01-03,45.74329699337629,46.182555220073986,45.56242615212276,46.01029586791992,15608800
2020-01-06,45.42462866494819,45.82082295644207,45.40740239763438,45.73469161987305,13200300
2020-01-07,45.6916206529751,45.6916206529751,45.19207211906357,45.355716705322266,13278600
2020-01-08,45.51075272454326,45.93278802278164,45.47630019293722,45.493526458740234,16585600
2020-01-09,45.820820859717045,45.820820859717045,45.200688407095015,45.416011810302734,20817400
2020-01-10,45.46768668127867,45.56242949619578,45.20068450156444,45.21791076660156,13777600
2020-01-13,45.21791924554644,45.21791924554644,44.64085404367915,44.882015228271484,25197600
2020-01-14,43.2627762124905,43.702037779058465,42.41870889673305,42.46177291870117,56668300
2020-01-15,42.05696787274093,42.06557936304883,41.324866344744365,41.617706298828125,47148000
2020-01-16,41.738286084751955,42.47899908900408,41.2042849852856,42.41870880126953,37020200
2020-01-17,42.52206593388815,42.56512995861835,41.798579147467535,42.358421325683594,29669200
2020-01-21,42.280890567842555,42.96131310102819,42.031114708484786,42.151695251464844,30858300
2020-01-22,42.229222859634504,42.28090165685406,41.591867455131165,41.82441711425781,20367700
2020-01-23,41.67799256940566,41.72967136299358,41.32486236048992,41.53157424926758,17297900
2020-01-24,41.50573416364755,41.52296042857279,40.635829141154915,40.97173309326172,21239600
2020-01-27,40.38605419116121,40.842538723056045,40.25686212950234,40.566925048828125,18156200
2020-01-28,40.92006102696199,41.161225489995765,40.72196387610989,40.79948043823242,16673300
2020-01-29,40.84254045581176,41.25596427026741,40.70473361285131,40.713348388671875,16166300
2020-01-30,40.6272059856915,41.29901703690406,40.515240215133915,41.264564514160156,14760200
2020-01-31,40.84254348434174,40.868384528145306,40.26547831339665,40.42912292480469,23080400
2020-02-03,40.687505991594655,41.100926473321806,40.50663186131021,40.58414840698242,15471100
2020-02-04,41.083694545002466,41.20427509151835,40.69611187007751,40.7047233581543,14973300
2020-02-05,41.255962487229695,41.686609263565806,41.15260489529563,41.609092712402344,20141800
2020-02-06,42.16619900589848,42.21842918588492,41.652613858234695,41.765777587890625,18259200
2020-02-07,41.54816339891518,41.78319426513214,41.33054259545095,41.643917083740234,13174600
2020-02-10,41.49591938077606,41.66131326148908,41.278298649841105,41.582969665527344,18124800
2020-02-11,41.85283015565805,42.07915430660383,41.730959729086145,41.77448654174805,13686100
2020-02-12,41.97470326478105,42.20973414012494,41.574278447178465,41.60039520263672,16668100
2020-02-13,41.452411722810474,41.93988354161927,41.39147816053814,41.88765335083008,12530000
2020-02-14,41.90504925279162,42.0617364515773,41.56556142896562,41.97468948364258,15526400
2020-02-18,41.75708009405004,41.88765058144525,40.503582163024824,40.90400695800781,22423800
2020-02-19,41.130312577540465,41.217359529876504,40.89528182147912,40.99103546142578,15602500
2020-02-20,40.91270338504824,41.26960130302881,40.634149074459955,41.20866775512695,15965500
2020-02-21,41.33053778812297,41.65261561001142,40.99975327555589,41.52204513549805,21729100
2020-02-24,40.5471001346302,40.869177918037146,40.268542516898414,40.38170623779297,23075900
2020-02-25,40.29465853988621,40.625439686348344,39.13691456538143,39.27619171142578,31110100
2020-02-26,39.58956985953767,39.73755370904117,38.41441903633125,38.42312240600586,27372600
2020-02-27,37.709330754852516,38.57981392707096,36.934601262878864,36.96942138671875,41180000
2020-02-28,35.959651668290135,36.4471199924898,34.601697078100536,35.559226989746094,71703000
2020-03-02,35.67241098224889,36.804038790424876,34.34927575461991,36.78662872314453,44231200
2020-03-03,36.61251519300342,37.343721026208144,34.845432492391716,35.28067398071289,45091000
2020-03-04,35.69851459133421,36.06411926227079,34.78450789493758,36.03800582885742,33881500
2020-03-05,34.8193196659306,34.82802303477028,33.57452872222325,33.86178970336914,45037900
2020-03-06,32.20788073872039,32.79980962335269,31.62465854627305,32.286224365234375,56766500
2020-03-09,29.35269311728463,30.01425885554205,28.046968381756024,28.273292541503906,53277200
2020-03-10,30.144830557010323,30.536548614501953,28.09919328816714,30.536548614501953,40078700
2020-03-11,29.639951909974492,29.83145927408271,27.864165408143304,28.142723083496094,44769500
2020-03-12,25.949098880905368,26.863107066395827,23.607500705644735,23.677139282226562,68447600
2020-03-13,26.245067649573123,27.646546106261425,24.17331840345185,26.889225006103516,78365700
2020-03-16,22.92852526433867,25.444220922486462,22.893705142966148,23.06780242919922,57466700
2020-03-17,24.051447498784682,26.65419344794261,22.536807092918497,25.79241371154785,58112800
2020-03-18,24.112380536606164,25.14825414436562,23.415993118107494,24.477983474731445,51904100
2020-03-19,24.077563622778534,25.339764845314644,22.885002645643162,24.62596893310547,53123500
2020-03-20,24.96545587581767,25.026389427904814,22.789248099478122,23.06780242919922,73915800
2020-03-23,22.858890274921396,23.389885587112037,21.857834872519966,21.97970199584961,47064100
2020-03-24,23.468225730904678,25.39199442166314,22.91982205815877,25.174373626708984,48630300
2020-03-25,25.244008689925348,26.375636001554753,24.173314926724725,25.217893600463867,53341100
2020-03-26,25.531268186497403,27.324462832451246,25.313647420618523,26.897926330566406,45494700
2020-03-27,26.131902879798734,27.237416807630712,25.31364830656804,26.35822868347168,38942800
2020-03-30,26.42786428617525,26.532321315904532,25.14825321963238,26.044851303100586,41232800
2020-03-31,25.60090655290346,25.896870924870004,24.51280273253077,24.982864379882812,36920300
2020-04-01,23.520456508207932,23.825125960863307,22.806660548470443,23.128738403320312,48497400
2020-04-02,23.04168908548527,23.964402448051796,22.96334546677085,23.694551467895508,33113500
2020-04-03,23.503041723015745,23.81641614395663,22.55421509100216,22.8327693939209,32735800
2020-04-06,23.859939707411893,25.096025675799545,23.85123467787854,24.92192840576172,36056100
2020-04-07,26.767352496717333,26.79346758467128,24.991566363398746,25.04379653930664,39229900
2020-04-08,25.539974110240987,26.532324306079126,24.965455401038408,26.35822868347168,42213700
2020-04-09,27.08943131000124,29.518077982521397,27.07202125177031,28.900035858154297,62462000
2020-04-13,28.917450972094976,28.934861033369746,27.341875293339484,27.359285354614258,36068900
2020-04-14,27.951211782357074,28.290699646818194,25.731478967725604,26.27117919921875,64267100
2020-04-15,25.043795801537343,25.339760148371578,24.565029165039835,24.75653648376465,41883900
2020-04-16,24.617262115999726,24.617262115999726,23.207078794951208,23.407289505004883,52962100
2020-04-17,24.504098750467385,25.052504029159948,24.199429335673152,24.704309463500977,46985000
2020-04-20,23.790303191680618,25.148256370503624,23.433405251479154,24.094972610473633,45441600
2020-04-21,23.41599614744334,23.720665578682038,23.067803223305468,23.363767623901367,41918700
2020-04-22,23.9382820040655,24.0079205762102,23.241896282618494,23.328943252563477,28043300
2020-04-23,23.459520824685413,23.685844975547003,22.998164171866467,23.093917846679688,38331500
2020-04-24,23.328940524281414,23.755478596638604,22.95463428047474,23.433399200439453,35135900
2020-04-27,23.825123315117423,24.878407075248564,23.642320999698153,24.730424880981445,39606100
2020-04-28,25.766302153623812,26.044856502260576,24.887113953042228,25.130849838256836,35188000
2020-04-29,26.2015391427929,26.514911899887373,25.809821121031565,26.114490509033203,38515200
2020-04-30,25.522565561515865,25.77500647067293,24.89581829444204,25.287534713745117,29506100
2020-05-01,24.808765763624546,24.834880851615296,23.746777090052813,24.016626358032227,35197600
2020-05-04,23.468224905083922,23.89476310926177,23.154852100391317,23.807714462280273,34343900
2020-05-05,23.95569406900568,24.19942826177306,22.850180190821828,22.911113739013672,56753400
2020-05-06,23.032986933159446,23.19837922226238,22.110275115586703,22.29307746887207,57732900
2020-05-07,22.72827683579722,23.18124386663853,22.328599545628332,22.40853500366211,52387000
2020-05-08,22.772681293554886,22.897026262084243,22.40853168053689,22.586166381835938,53725300
2020-05-11,22.301951886695942,22.40853135066639,21.84898492969644,22.00885581970215,51444200
2020-05-12,22.16873099682799,22.444065023479098,21.31608827881945,21.35161590576172,53560500
2020-05-13,21.271676906850367,21.271676906850367,19.53974434417813,20.010475158691406,90209900
2020-05-14,19.65520641638713,21.840106059966217,19.557508843181143,21.369375228881836,87965500
2020-05-15,21.040755827647597,21.16509913314384,20.49897137818457,20.74765968322754,51616700
2020-05-18,21.80457637738861,22.72827414113181,21.618061460123222,22.568403244018555,55684400
2020-05-19,22.204253060796717,22.337478240351484,21.245029396332303,21.27167510986328,48234300
2020-05-20,21.751287405591146,21.973329949577234,21.635826028100457,21.77793312072754,45297100
2020-05-21,21.662468256455217,22.071027384484378,21.600296620332305,21.724639892578125,28376500
2020-05-22,21.70687979708877,21.751287628721467,21.2450308942879,21.467073440551758,30415300
2020-05-26,22.248664025818762,23.54539346828264,22.239783814106612,23.32335090637207,57720300
2020-05-27,24.69113299714792,25.099692205046672,23.83849034526413,24.824359893798828,61963000
2020-05-28,25.152984522926374,25.19739405770764,24.08718109893405,24.175996780395508,51490200
2020-05-29,23.53650670421893,24.04276336982772,23.172357113375767,23.50986099243164,51336900
2020-06-01,23.634210313269172,24.504616730287847,23.421049661798286,24.060531616210938,34201700
2020-06-02,24.495734020268817,24.859883666329015,24.122702468932733,24.33586311340332,39058000
2020-06-03,25.21515024330752,25.925687386131504,25.170742413027956,25.605945587158203,50814000
2020-06-04,26.183257926891184,26.867149409337287,25.43719479950457,26.840503692626953,61839200
2020-06-05,30.100090550513514,30.100090550513514,27.9418364773102,28.128353118896484,107651200
2020-06-08,29.220792726330384,29.69152171589776,28.66124470885441,29.593822479248047,69051300
2020-06-09,28.81224066832392,29.38067245416637,27.986243788123993,28.980995178222656,51480400
2020-06-10,28.687893911159197,28.714541318400496,26.334243455533763,26.38753318786621,82090000
2020-06-11,24.158230384755587,25.250679336263556,23.714145279845006,23.79408073425293,75621300
2020-06-12,24.868761113272438,25.0730398158452,24.291450926238596,24.84211540222168,51301200
2020-06-15,23.85624863102861,25.215147754434057,23.58979659350109,25.05527687072754,48311400
2020-06-16,26.138848823021338,26.334245653918764,24.664486451026644,25.33061408996582,52985600
2020-06-17,25.312847934775768,25.357255762304483,24.291452655164996,24.38027000427246,38660800
2020-06-18,24.069412039089194,24.806593215284074,23.91842304184204,24.469087600708008,33670200
2020-06-19,24.868766053949354,24.91317388713988,23.98947774318503,24.513498306274414,71903000
2020-06-22,24.22040076985395,24.540140876821063,23.882895158991253,24.291454315185547,32808300
2020-06-23,24.673368196082063,25.126335190907835,24.149347654659124,24.184873580932617,47279100
2020-06-24,23.945070433846276,24.007243777742136,23.083545854179913,23.19900894165039,57380900
2020-06-25,23.056903234678646,24.344751018205805,22.99473157647607,24.30922508239746,45102200
2020-06-26,23.181244741524683,23.447695148993205,22.426299661630033,22.506235122680664,81172300
2020-06-29,22.72827425223979,23.00360652414186,22.435178170782716,22.825973510742188,43769200
2020-06-30,22.39077028617339,22.976964186054214,22.355244358512568,22.737157821655273,46610000
2020-07-01,22.852615622788857,23.056894333463386,22.14208024042095,22.28418731689453,37509300
2020-07-02,22.870384803444487,23.243416390330648,22.29307445789577,22.506235122680664,37013300
2020-07-06,22.932551862462507,23.110186561256114,22.186488838009424,22.639455795288086,46983100
2020-07-07,22.381887259148954,22.39964937371976,21.618060428953147,21.724639892578125,36920500
2020-07-08,21.70687930758049,22.008857299213496,21.378255601138637,21.804576873779297,38413400
2020-07-09,21.760173451294854,22.008861757739258,21.05851806563948,21.35161590576172,38118900
