Date,Open,High,Low,Close,Volume
2020-01-02,27.571157832330787,27.84573037038264,27.398472120480648,27.836231231689453,20329000
2020-01-03,27.414878532391977,27.629873963468437,27.118722111991207,27.128219604492188,22870000
2020-01-06,26.839834733512742,27.10490983090822,26.734496050170563,27.0876407623291,20789000
2020-01-07,27.219744477945202,27.334582295359425,26.96071505129402,26.994388580322266,18565000
2020-01-08,27.023745663444366,27.067781291781287,26.629155867658202,26.657649993896484,31979000
2020-01-09,26.96675340294806,27.024602955744395,26.166350567456586,26.443511962890625,42397000
2020-01-10,26.373579368790548,26.38221390241184,25.799395234491254,25.835660934448242,40705000
2020-01-13,25.90473092680328,26.23110734626547,25.874509241095584,26.0048885345459,22054000
2020-01-14,26.075689211709904,26.693044221451707,26.040288126283617,26.609291076660156,28911000
2020-01-15,26.534177040967315,26.583392067920524,25.96344642706793,26.174123764038086,22733000
2020-01-16,26.334722572242732,26.58166395490524,26.266510915189535,26.51172637939453,21508000
2020-01-17,26.650737452177726,26.674913484517866,26.25442179614292,26.661962509155273,26896000
2020-01-21,26.57648486763201,26.72413159406833,26.44955904414397,26.599796295166016,21967000
2020-01-22,26.835520326367323,27.450285051365185,26.809616721532805,27.022886276245117,29264000
2020-01-23,27.21369425542662,27.61260040363615,26.837238219355974,27.59964942932129,30266000
2020-01-24,28.536478168035327,28.629730467027432,27.69635769280505,27.975248336791992,55782000
2020-01-27,27.3199005381295,27.619512073721484,26.64901232698455,26.68268585205078,38843000
2020-01-28,27.071233322270402,27.563390194556984,27.00561218638301,27.48395347595215,23166000
2020-01-29,27.70067646398147,28.098718075514363,27.382932883426005,27.414878845214844,23668000
2020-01-30,27.13944606375055,27.243058827373353,26.644698617048316,27.215429306030273,21128000
2020-01-31,27.12563119624495,27.16189525055201,26.21557141377079,26.348541259765625,22123000
2020-02-03,26.389118317160282,26.47287147362712,26.217295561268067,26.354581832885742,21288000
2020-02-04,26.921000531514792,27.161034998829287,26.736225110499976,26.90459442138672,22559000
2020-02-05,27.41401264181841,27.613466550487185,27.272409934970415,27.40365219116211,24825000
2020-02-06,27.529716390046794,27.6195135596336,27.131673135496268,27.603107452392578,22683000
2020-02-07,27.484812791507284,27.50208020799421,27.186927212665584,27.2180118560791,15883000
2020-02-10,26.9710710055118,27.163616301313592,26.7923412908664,27.129079818725586,19218000
2020-02-11,27.340626696779648,27.698086190818337,27.285366009013156,27.64369010925293,15527000
2020-02-12,27.806012783709274,28.069360279749496,27.77061169198853,28.035688400268555,15310000
2020-02-13,27.757660821106185,28.101309641129586,27.711900924460938,27.97265625,13857000
2020-02-14,28.047772592443913,28.12202660276394,27.379473324615056,27.43732452392578,19137000
2020-02-18,27.198154398563734,27.199017357738533,26.598068398348378,26.831195831298828,26693000
2020-02-19,27.025475474532435,27.356171744045586,26.913229812658816,27.257740020751953,20525000
2020-02-20,27.108363630946943,27.257737946844735,26.43143128595719,26.700822830200195,25521000
2020-02-21,26.636924671839598,26.718950264138133,26.100732200553757,26.29155158996582,24522000
2020-02-24,25.402215858172074,25.799394512422026,25.044754739973346,25.177722930908203,36849000
2020-02-25,25.394443615508358,25.534320417585683,24.268527171721853,24.40753936767578,31892000
2020-02-26,24.551728867898788,24.884150932647103,24.521508829909717,24.683834075927734,23074000
2020-02-27,24.202041375111932,24.634621080332188,23.61835982066123,23.65376091003418,34837000
2020-02-28,22.73679629560286,23.669304482813732,22.685853701935272,23.538925170898438,44586000
2020-03-02,23.89639204256341,24.642399050008905,23.41200501634419,24.605270385742188,31976000
2020-03-03,24.577634320771264,24.908328845396163,23.448262833149162,23.679662704467773,29930000
2020-03-04,23.963735078643627,24.670024424802374,23.724563610583658,24.646711349487305,23477000
