Date,Open,High,Low,Close,Volume
2020-01-02,270.0707016910371,271.6508157097631,266.221470936738,268.7110595703125,2543400
2020-01-03,263.906451927747,268.14153731043075,261.2331175352446,265.9918518066406,2711400
2020-01-06,264.5769891903604,267.9393251255916,263.8604276327266,267.8382568359375,3079100
2020-01-07,267.0573675363019,267.7830966162295,264.1910937224815,266.22137451171875,2492900
2020-01-08,267.79239001527526,273.19417581585793,266.4511392394357,271.83453369140625,3379200
2020-01-09,270.3554513355531,273.0287848861809,269.83180261174596,270.2911376953125,2838200
2020-01-10,271.99071906213953,271.99071906213953,268.44463716979465,271.1271667480469,2477900
2020-01-13,270.4289586789435,270.50246799932904,261.8393861812135,262.6018981933594,6994900
2020-01-14,262.3721804017821,264.7974548339844,261.131970186917,264.7974548339844,6056300
2020-01-15,265.51399374729186,275.2702927133535,265.49563044007147,272.302978515625,6081300
2020-01-16,273.7637060197381,276.5105208100915,271.8620520715296,276.2808532714844,3710300
2020-01-17,275.61022488782754,276.24410949787006,271.8161128999341,274.1954650878906,4632200
2020-01-21,272.7440368879799,277.9345184390162,271.9356025440239,276.0879821777344,4962800
2020-01-22,277.42913773340234,277.5577649874246,273.1665236132392,276.14300537109375,3117600
2020-01-23,275.61026591888714,276.1338866453041,272.5235193536343,275.10498046875,3169600
2020-01-24,274.0760952716772,275.53677769151534,267.84751172878595,268.995849609375,3678500
2020-01-27,264.57695786932754,264.65043913307903,257.291911556535,260.9849548339844,4399400
2020-01-28,260.81965355918095,264.91691470245087,260.25925017218293,262.6202392578125,4341000
2020-01-29,260.90235809514644,262.9142482402064,258.0453069970337,259.8918151855469,3963800
2020-01-30,258.91806433374546,258.91806433374546,253.4795512202664,258.1280212402344,4211800
2020-01-31,255.54649683234936,256.10687218622024,249.12497319672894,250.2917022705078,5532600
2020-02-03,252.7537320122234,254.33384584889296,248.79426576512273,251.73399353027344,5646800
2020-02-04,254.72886503274106,260.44299464334125,254.3614025698153,257.99932861328125,4290200
2020-02-05,262.3721817663811,272.8450151236043,262.2251911885762,271.6783142089844,5761000
2020-02-06,272.84505655602555,273.09308742371854,266.41436498736505,268.6742858886719,3044000
2020-02-07,269.05098670143354,269.52871323648145,265.4130598872111,265.6978454589844,3425900
2020-02-10,262.950927256452,265.7620552463578,262.23436576952673,263.68585205078125,3147400
2020-02-11,263.52057359780156,267.8566984107575,262.6478256236166,267.14013671875,2992200
2020-02-12,271.0077014948967,280.1944032404864,270.0982269934717,278.79803466796875,6701900
2020-02-13,275.7297336951264,281.02125587357943,275.7297336951264,277.6221923828125,3565500
2020-02-14,277.631317752616,279.2481863019822,273.12983930741063,274.48028564453125,2485600
2020-02-18,275.2979304448432,278.6786302890038,274.6824090320876,277.5670471191406,3241700
2020-02-19,278.6970252886101,281.7653809560366,278.1090908311054,280.479248046875,3021100
2020-02-20,278.54087590014956,279.4227916323017,273.6627383294016,277.5578918457031,2885500
2020-02-21,276.032879242052,277.90697459282063,274.32413782457627,276.914794921875,2987100
2020-02-24,263.5573073892826,265.4864923826716,255.05960803108658,255.19740295410156,8790600
2020-02-25,257.36546098425197,259.0466432159058,240.7007974832751,241.96856689453125,8171200
2020-02-26,243.1903277825079,247.88471810768107,237.6691120143806,241.61021423339844,6806600
2020-02-27,237.40279880978295,240.82942119495166,231.56923661218877,233.26876831054688,7604300
2020-02-28,226.17660672304567,236.1901205920493,225.34980912718265,234.2241668701172,9961000
2020-03-02,236.41061973697012,251.01747240027083,229.9615641028439,250.89804077148438,8866300
2020-03-03,252.95584116009718,257.5491920871533,238.14688225696258,240.140380859375,9188100
2020-03-04,266.4143165415662,271.7793463104089,259.25786894726167,265.8815002441406,14533000
2020-03-05,258.69761257206466,265.8816224485694,257.17261621218984,259.9469909667969,5908400
2020-03-06,253.02018140521787,261.79347138411975,249.78644406978464,260.7829284667969,5361900
2020-03-09,242.95147419450853,258.5505017762216,238.1560153998183,251.20114135742188,8070700
2020-03-10,256.9704041060426,260.81043843454347,250.33760479518344,257.2276306152344,7366000
2020-03-11,252.4138733275772,262.04152061428033,251.03586780809007,255.18824768066406,7744600
2020-03-12,238.85423259095953,250.08957831679956,229.6675313374611,230.044189453125,10496600
2020-03-13,240.80232406323543,252.08633946237782,223.53033550148282,250.99761962890625,9308400
2020-03-16,225.05265225168762,226.67651021612352,206.62734160095613,207.63302612304688,10303500
2020-03-17,212.96595536739474,229.5182748734691,210.6316392785946,225.32945251464844,9642200
2020-03-18,208.28815217510504,213.54725220501913,184.70523008837333,200.27032470703125,12917500
2020-03-19,200.1964919181149,208.62950809458766,192.77839586030998,202.79837036132812,8065200
2020-03-20,205.91692121719325,214.64519221433133,187.72228491920458,190.61016845703125,9364100
2020-03-23,186.412107818035,189.83514382344407,173.1997736586599,179.78749084472656,10654500
2020-03-24,186.50437621426013,203.23201676853034,183.60725724103466,202.79837036132812,8894400
2020-03-25,202.14328513837296,228.36498347934645,199.29230142735298,216.3520965576172,10014000
2020-03-26,215.9277005836602,238.00670037179498,214.33152060068568,235.635498046875,7517600
2020-03-27,224.1484839630673,232.1386324461052,219.81203389312208,223.69638061523438,4879500
2020-03-30,223.87167730006541,234.43601140957566,223.87167730006541,231.84336853027344,5329000
2020-03-31,224.64670654510763,234.84198679995288,224.20383870692993,230.09034729003906,5450000
2020-04-01,220.22719047292125,227.53457212886505,217.22857988296707,218.96316528320312,4548800
2020-04-02,217.09946969732826,223.2812196572598,208.54650333293534,221.84188842773438,4636800
2020-04-03,219.8858587149235,220.8269511673331,209.6905778523613,211.73886108398438,4650300
2020-04-06,221.43588930649742,230.00729732718995,216.9333550521406,229.1307830810547,6365900
2020-04-07,239.71357781477337,246.07985409116395,227.47001431967908,228.85398864746094,4984100
2020-04-08,228.53108675810265,248.34037523685657,227.2116904799369,247.1132354736328,6390200
2020-04-09,244.50211767470688,249.4844193468613,241.36511500387098,243.6994171142578,4923300
2020-04-13,241.78955767404054,244.4652359462713,238.20967263577333,243.12741088867188,2964900
2020-04-14,248.19270124453055,251.94789125153008,246.34740235051916,249.57667541503906,4778900
2020-04-15,254.95575617545958,261.1006060010878,249.74279147288217,259.8919372558594,7841800
2020-04-16,261.5157759927803,276.79484942868123,258.3510949719991,275.3462829589844,7738900
2020-04-17,277.7083122057472,280.48549669312376,264.89272306757715,268.0850830078125,5857500
2020-04-20,263.23198545460366,266.6550365998115,259.5137077628999,260.3164367675781,4072600
2020-04-21,253.68246951831654,258.34183783066646,252.11395424010573,252.9812469482422,3977500
2020-04-22,257.95431118361813,261.8663638519217,255.3063118663884,255.5923309326172,3663300
2020-04-23,257.47449046286766,266.1473875460234,256.99472300241916,263.2594909667969,4420500
2020-04-24,265.06797751222615,269.32137810798196,262.03245283311423,268.7585754394531,3265000
2020-04-27,270.53005090062123,273.89771593039274,268.1496275894842,271.2405090332031,3706200
2020-04-28,274.9495613283127,275.18022371197736,263.52715558411245,266.0552062988281,3862900
2020-04-29,269.41361583710096,270.1056028640798,263.9699901896055,265.40008544921875,4258400
2020-04-30,264.4774933076733,272.18162283979905,263.43489478963664,269.8473205566406,7631700
2020-05-01,266.0829367798282,266.64573953128365,257.9728387557901,262.5030517578125,3526100
2020-05-04,262.48454715131606,265.66769918799423,260.2886368369732,265.29864501953125,2894200
2020-05-05,267.53145361992637,273.1042647439399,265.0679951079091,270.37322998046875,2501300
2020-05-06,272.27385846918514,274.6542816623417,266.12900975011956,266.4334716796875,2579200
2020-05-07,268.54636238431067,269.681231410772,262.5122267441236,262.9551086425781,3162300
2020-05-08,267.09783414024406,267.5683944648982,263.56409842312945,264.8004455566406,3200000
2020-05-11,263.47184317662953,267.6606806524485,263.1950595324927,266.3597412109375,3490700
2020-05-12,269.20145136369507,270.4747122586828,265.4462890625,265.4462890625,4214300
2020-05-13,262.4845375369618,264.2468013956292,254.245284564371,256.4965515136719,5474100
2020-05-14,254.58667630137566,269.82886445247146,254.31912821257976,268.13116455078125,5704600
2020-05-15,269.7919546547638,276.79486126594884,268.23267468373666,268.4541015625,12182800
2020-05-18,275.39247740420143,276.53655395885283,269.43214039785875,270.6684875488281,4015100
2020-05-19,268.25114413932647,271.8402647117008,266.5350293446716,266.6918640136719,3059400
2020-05-20,270.2440183316603,270.2440183316603,264.5236086346472,265.71380615234375,3200600
2020-05-21,263.9147065581227,267.6883401446588,262.89055083295216,264.7174072265625,3604900
2020-05-22,265.07722251252767,267.7898146269054,262.7613911310248,267.5130310058594,2922800
2020-05-26,273.565560735245,274.05456381533725,269.87496295129563,272.0801086425781,4567800
2020-05-27,274.41448193304916,280.3009632764014,268.3065173612934,280.2732849121094,5618900
2020-05-28,282.28461977952145,285.7076414676962,279.83036878291557,280.457763671875,4387700
2020-05-29,281.14979591621955,284.5174614287593,277.5791463591333,281.2697448730469,6251500
2020-06-01,280.5039405976237,282.31235421138535,277.31158064546315,282.2662048339844,2894000
2020-06-02,281.94321599629075,284.26831070875505,278.3910380202971,282.61676025390625,2756800
2020-06-03,284.0377032498362,286.1321078399369,279.3229488491075,281.7310791015625,4360000
2020-06-04,279.72892602900157,280.91915201210304,271.5265849332304,275.0234069824219,4374300
2020-06-05,280.485466792697,289.9703031619057,277.25619332633374,287.728271484375,5554300
2020-06-08,284.7665123393088,291.4095708453418,284.1114110198383,285.5415344238281,4635500
2020-06-09,285.9290803719896,288.466366549819,283.55786434993115,285.2924499511719,3061500
2020-06-10,285.0433211137928,286.3073463453161,279.4335967335829,282.1000671386719,3296100
2020-06-11,279.8949093205372,279.8949093205372,259.07994104574516,261.7833251953125,6638900
2020-06-12,268.1681093422205,271.351261828701,257.1424631573589,263.0935363769531,5416800
2020-06-15,256.515073484595,264.8004783802018,252.53845531270258,264.13616943359375,4494600
2020-06-16,272.5876630604102,274.5529116676237,265.20646455491743,270.3363952636719,4245400
2020-06-17,272.2738476556946,272.2738476556946,268.70319892925653,269.96722412109375,2538000
2020-06-18,267.9650391961442,269.210621427892,264.4313046375941,268.933837890625,2926600
2020-06-19,272.8256197540733,274.7622585488738,269.56391677519207,269.86968994140625,5172800
2020-06-22,268.5261146626015,271.5005668801239,265.2551362678396,271.1947937011719,2174100
2020-06-23,272.4365480296729,277.31984304464055,269.7122730399403,275.76312255859375,4023400
2020-06-24,272.4179005411155,275.29971292202487,264.615750321143,267.9608459472656,3399900
2020-06-25,267.1269535016068,275.0032512481667,265.06984872372635,274.4843444824219,3112500
2020-06-26,273.48356706295465,274.8178783682791,264.8474326129502,265.82965087890625,5043200
2020-06-29,267.28450827999427,270.83346315732064,265.5887717665501,268.4983825683594,2356700
2020-06-30,267.3957546345256,274.6975524606455,266.5525238420873,273.3076171875,2932900
2020-07-01,274.122968482038,278.3576439056312,273.5762641083196,275.8835754394531,2303800
2020-07-02,278.45029137297786,280.8409669562914,275.3738953437295,276.3746643066406,1971700
2020-07-06,280.76694208845817,281.22097858931187,277.36622113951904,280.59088134765625,2395000
2020-07-07,278.59855027108165,281.2857520455602,274.23416267316014,274.8827819824219,2075700
2020-07-08,275.5315061936771,278.7932107667874,273.9840324904241,276.4673767089844,1987400
2020-07-09,273.4465525083068,276.643386055192,266.40420948876977,269.795654296875,3061700
2020-07-10,272.6495592880306,272.6495592880306,266.0334853646604,269.8604431152344,2391600
2020-07-13,270.65742642895094,282.1753485431539,270.36090015315455,277.7182922363281,4263300
2020-07-14,275.9577074236843,287.0123175958704,274.93841604674355,285.8818359375,4234900
2020-07-15,279.0247814690416,287.89257253438774,276.74529624953055,281.7583312988281,5116900
2020-07-16,282.6293760877455,288.04085265732124,280.91511736162397,284.6123352050781,3844500
2020-07-17,286.40999520582005,288.15205155139205,283.7783884014685,284.037841796875,3016500
2020-07-20,284.27875598819884,285.95594181553116,280.19234404501367,281.1930847167969,2375500
2020-07-21,282.64792847049006,284.47337766022355,280.86879913843603,282.7220458984375,2340200
2020-07-22,282.4903919586829,284.3899868674769,279.66420194194006,284.20465087890625,1935800
2020-07-23,285.5852939154533,285.8632695761696,279.163773369935,280.7390441894531,2367700
2020-07-24,281.07265820725553,281.9529617320638,277.2735249611603,278.71905517578125,2415700
2020-07-27,276.5321893770485,279.96070695719584,275.54997092445916,276.6897277832031,2060500
2020-07-28,276.0317673519789,279.28419518629414,275.4016421558563,277.92205810546875,2257400
2020-07-29,279.33975423243993,287.0214666160495,277.98689260634336,284.1767272949219,2672700
2020-07-30,279.5437522952184,283.9730112025774,276.9584932607451,282.8332824707031,2205300
2020-07-31,281.1746241917215,281.45259991763584,276.18011018246546,280.56304931640625,3913500
2020-08-03,281.3135089678278,282.5366582702373,277.2456481849888,281.33203125,2628500
2020-08-04,279.75681806680836,286.1968324402307,278.0518347456231,282.1567687988281,3594900
2020-08-05,284.31582304839645,289.99602856878175,282.6386370883926,289.5419921875,2982200
2020-08-06,289.10650835021033,293.0353826197589,287.62390521583075,291.0153503417969,3305300
2020-08-07,290.34812248576674,295.5928134149895,290.34812248576674,293.7673645019531,2600800
2020-08-10,293.73960166862577,296.9549858211778,292.423784070434,295.6855163574219,2563600
2020-08-11,299.225234154528,300.75415707506284,291.5713159907009,292.39599609375,3018200
2020-08-12,294.66616256995763,299.568006965852,294.3325918085541,298.6228332519531,2915800
2020-08-13,297.14958772862366,298.2522718465488,294.5179806429636,297.9279479980469,2159500
2020-08-14,297.0198345663959,300.16107278592835,295.3426486891648,299.9479675292969,1787200
2020-08-17,297.8631242670143,300.04066678808204,295.91720933399483,296.9920959472656,2772500
2020-08-18,298.3541616843922,298.99353398373245,292.5442158580648,293.5635070800781,2520000
2020-08-19,293.5265192454226,296.0469363251537,292.0531912571015,292.2570495605469,2066700
2020-08-20,291.72880214248335,292.14579394029795,289.11574591862194,290.3388671875,2245600
2020-08-21,288.43932000967783,292.1458134707522,287.3366359427441,291.0894775390625,2488500
2020-08-24,293.56347115871813,293.6468638469109,284.0007136831725,286.17828369140625,2922200
2020-08-25,289.2918109657954,289.44004581165643,285.2146457471286,289.3103332519531,1879300
2020-08-26,288.1613610528778,288.5134541983628,281.3321227003136,286.15985107421875,3178900
2020-08-27,287.633165711322,291.6732300595381,283.07416625619527,288.80072021484375,2321000
2020-08-28,289.4215678138986,292.6462276316669,286.2988512813466,291.3026123046875,2883500
2020-08-31,291.7843814364175,296.11169577275774,289.60681134721773,289.6160583496094,4341600
2020-09-01,287.40142047124056,291.6268194917827,287.2531573837119,289.87548828125,2487100
2020-09-02,289.6254210690844,297.7055786228213,289.6254210690844,296.74188232421875,2846500
2020-09-03,298.372667646186,300.059128641412,290.7095040330993,293.02606201171875,3872500
2020-09-04,293.2577275279432,294.50864625521575,284.13048313405267,289.1064453125,2901000
2020-09-08,288.20768302618745,288.6061243125313,281.5359830483946,284.7050476074219,2594500
2020-09-09,286.95670481054344,292.18287394279747,285.7891786490205,289.125,2195600
2020-09-10,289.78287098065834,291.36738866619186,281.43398726076254,282.2494201660156,2421200
2020-09-11,283.84983403635977,285.14313313291206,276.61099931223845,280.5095520019531,3085900
2020-09-14,281.93307108418975,289.47893756689234,281.93307108418975,287.1063232421875,1795500
2020-09-15,288.4834124066833,289.79533849591394,284.76164593334533,285.8595886230469,1468300
2020-09-16,287.5715256248534,290.53032241386364,284.90116339355575,285.1988830566406,3438200
2020-09-17,283.3194301144184,285.9991061148295,281.0956613519868,283.76605224609375,2394100
2020-09-18,283.79399465226766,288.79977488261255,282.64022778763626,286.5946044921875,3795400
2020-09-21,279.56977876721106,279.6256029896442,271.37259083367564,278.3788146972656,4124700
2020-09-22,277.68101798234096,279.70937403532633,272.54499011734765,273.7917785644531,3163600
2020-09-23,274.4802323113173,275.50372360228965,271.53072037208165,271.8191833496094,3709900
2020-09-24,271.8656699298874,274.4150702325863,269.4930557615176,272.302978515625,2869100
2020-09-25,270.9910901282444,282.17498687037136,270.9631780187022,281.45855712890625,2455800
2020-09-28,285.0779854188458,288.4461791128146,281.7655875485884,282.1377868652344,2575700
2020-09-29,282.5472416089489,284.2499374146318,279.7652016364084,282.99383544921875,1797800
2020-09-30,282.8728185099052,292.6424543946707,282.844906400313,290.083740234375,3497300
2020-10-01,291.14452191356503,293.2473292863948,287.6460519612099,291.29339599609375,2731200
2020-10-02,290.3908843099222,295.31292926130044,286.9110127551075,290.27923583984375,2338000
2020-10-05,293.1541809384779,296.2711653311067,291.3398088367754,296.0199279785156,1638600
2020-10-06,296.7643491114668,298.02042251088426,291.6841177120779,292.5773620605469,2434400
2020-10-07,293.8520451069174,302.1515674920755,293.8520451069174,300.6907958984375,2596600
2020-10-08,300.9326826706639,302.71914281553677,298.6624031757396,299.983642578125,2056700
2020-10-09,302.0771524377725,305.3430113149636,301.3886347875836,305.03594970703125,2028900
2020-10-12,306.22691077126626,310.35807342203316,306.1245758328281,307.0177917480469,2424200
2020-10-13,305.6500718556247,310.4883796325782,304.9150150260298,308.3669738769531,2713500
2020-10-14,299.66734478026495,307.57609869310005,297.92742346261326,299.462646484375,4455400
2020-10-15,296.67125164178077,304.22643140853,294.3265210970526,301.9933776855469,3172200
2020-10-16,302.8215044077738,309.23226043312513,302.14230023663475,306.9526672363281,3293300
2020-10-19,305.6873002906314,307.7714804501685,299.65802832148114,301.66778564453125,2482100
2020-10-20,303.90077150219594,305.7616543387973,300.79310057244993,300.9140625,1988600
2020-10-21,300.91405784796035,303.7798048783026,299.7696046990087,300.3371887207031,2139000
2020-10-22,299.8999144309974,305.24063961406756,299.8347767105157,303.0727233886719,2100600
