Date,Open,High,Low,Close,Volume
2020-01-02,82.00653460161304,83.91238902409162,82.00653460161304,83.86857604980469,4451584
2020-01-03,82.65826669901047,84.69556041245056,82.42824688260995,83.98360443115234,4969756
2020-01-06,84.03836803136646,84.2519554956672,83.51809632239737,84.1643295288086,4139504
2020-01-07,83.18948808192826,84.13694127290397,83.18948808192826,83.8959732055664,4348775
2020-01-08,83.85762226755755,84.64077166214973,83.64403486188058,84.02191925048828,3772445
2020-01-09,84.23005195603716,84.4436394194058,83.85764491818169,84.14790344238281,4672455
2020-01-10,84.34505366742006,84.34505366742006,82.9320900192423,83.16758728027344,4605240
2020-01-13,83.25520361721645,83.5180814710468,82.93208043213247,83.2716293334961,4910010
2020-01-14,82.89923666867242,83.46880545027926,82.76232026625367,82.99234008789062,4987712
2020-01-15,83.04709154669393,83.83024099721126,82.77873624776501,83.22234344482422,4937023
2020-01-16,83.57832356477776,84.35052480208377,83.57832356477776,84.09312438964844,5671300
2020-01-17,84.50933384419251,85.17747668726732,84.1643075198283,84.55862426757812,7365492
2020-01-21,84.262890544924,85.16653062546051,83.67141872767634,84.59696197509766,7797382
2020-01-22,84.54770313458545,84.92011686476526,83.97266345718754,84.2245864868164,5546881
2020-01-23,84.12596795193885,84.47099425970372,83.56735424600213,84.23002624511719,6369348
2020-01-24,84.01097978688621,84.56959361511072,83.45784341101067,83.8959732055664,5879141
2020-01-27,82.69111715529229,83.2223503454655,82.15441315226738,82.71302032470703,6889427
2020-01-28,82.43920082556103,84.56412047860006,81.08100503245718,83.71524810791016,9083677
2020-01-29,84.2957479435873,84.31218029812145,82.95398478202345,83.69332122802734,6079832
2020-01-30,82.93759047731217,84.45460622587092,82.93759047731217,84.339599609375,6958867
2020-01-31,83.9014598471872,84.10956986256029,81.94083710098415,82.25847625732422,7325131
2020-02-03,82.72944040681769,83.41401559933254,82.03391031155283,82.12153625488281,7450027
2020-02-04,82.94302845181082,83.97262997419087,82.92112528547733,83.79190063476562,6090160
2020-02-05,84.72293066232649,85.23225402832031,84.01097476820665,85.23225402832031,5727709
2020-02-06,85.63752173632399,85.84015425501472,84.98580456611813,85.54441833496094,6011664
2020-02-07,85.43491070847544,86.45355772842957,85.22132321592578,85.88947296142578,7886048
2020-02-10,86.3220926118072,86.51924766875953,84.87079370443993,85.73609161376953,6419878
2020-02-11,86.65069027115887,86.77117429104949,84.81602943551572,85.02413940429688,8577104
2020-02-12,84.96937696995138,85.31440333589497,84.09860151631804,84.98580932617188,9167100
2020-02-13,84.75744750687714,85.09861231537538,84.14665029458767,84.22368621826172,5420874
2020-02-14,84.23471671435428,84.76847815161459,83.95408386540889,84.44381713867188,6175331
2020-02-18,83.75045295910259,83.77246703391707,82.73796561999896,83.24420928955078,4553280
2020-02-19,83.39278763683144,83.62389540609085,82.61140802625259,82.91405487060547,5339993
2020-02-20,82.7544651185306,82.94705489276478,81.40081316813047,82.48483276367188,5380831
2020-02-21,82.35278726341038,83.42580674044152,81.83553650674241,83.37628173828125,6796948
2020-02-24,81.10370028569811,81.53290146781266,80.08570251151691,80.6579818725586,10190257
2020-02-25,80.83958140282053,81.17524279895804,76.1843300098122,76.3824234008789,12089748
2020-02-26,77.1472936685068,78.78708936657111,75.98623089835442,76.14581298828125,13401785
2020-02-27,74.82515663255093,75.6395507630749,72.70662852092607,72.73414611816406,16203986
2020-02-28,69.96080090163392,72.09583274730105,69.24545683068743,71.85921478271484,19610008
2020-03-02,72.3599692991927,73.80716815150191,70.5715989260384,73.7741470336914,14433840
2020-03-03,73.70260336822497,76.04123195479211,72.28291565990007,72.92672729492188,14444010
2020-03-04,73.9777532986601,76.94918704564553,73.0367981669592,76.50897216796875,9077480
2020-03-05,74.33539548441283,74.55550284459129,68.8987737071931,69.57559967041016,13601522
2020-03-06,66.94533566658679,69.95529345387958,66.03189831571872,69.59761810302734,13614711
2020-03-09,63.51168265563391,65.51465001813133,61.910405466865924,63.478668212890625,13778378
2020-03-10,65.90534913348243,66.30154251515704,62.471686500835155,65.68524169921875,14774045
2020-03-11,63.731799248418326,64.28756801997388,58.757391232182705,59.159088134765625,16346679
2020-03-12,51.79102011705701,60.02299670158003,51.06466571028224,56.40224838256836,30644501
2020-03-13,60.006483262121634,60.952941683947905,54.22869274639085,57.99801254272461,26649596
2020-03-16,52.47335781021515,54.553361349331475,49.843085696165254,50.03567886352539,19586014
2020-03-17,50.10720462118578,51.422342171261015,45.567511995366274,51.08667755126953,25522359
2020-03-18,47.23482555588728,47.278847043029,37.979352913136395,43.69111251831055,36292760
2020-03-19,43.59757054180472,47.047737178883764,39.71819272572325,46.090274810791016,25171667
2020-03-20,46.690068739063086,48.88562980121891,40.323489676018276,45.4134521484375,22923550
2020-03-23,44.02676286326075,44.070781000610395,39.78421426736635,41.24241638183594,19084526
2020-03-24,44.076292254315106,48.120748267840966,44.02677059030577,47.74106216430664,20411023
2020-03-25,48.357355129123526,55.1256254557453,47.47693226983758,52.9300651550293,19096125
2020-03-26,53.92606665897371,57.7724305222641,53.37580131932983,57.579833984375,23079589
2020-03-27,53.92606170574721,55.97855783831736,53.111667476853974,53.458335876464844,16126443
2020-03-30,52.869541262319174,54.88901584047732,52.115675910175064,54.195682525634766,12019832
2020-03-31,53.52985879775976,54.586367632698334,51.653452410385746,51.90657424926758,11616702
2020-04-01,49.23778463934902,50.62445457188272,48.60498004122692,50.27778625488281,19658472
2020-04-02,49.32032963720842,50.76202824927819,46.83312910845651,47.328369140625,20980044
2020-04-03,44.5929955649274,46.60405156056618,42.013596134764825,43.65741729736328,18932300
2020-04-06,47.6358042944063,51.50053174012614,46.02695906851009,50.32887268066406,28777500
2020-04-07,54.578329340748716,56.38828013205734,50.03159505146051,50.503753662109375,27110200
2020-04-08,51.01963341615882,55.94235146481852,50.626168464349284,54.753204345703125,26540900
2020-04-09,58.582956491228316,59.54476489047986,55.531395051169596,56.58064270019531,24734300
2020-04-13,56.16094166906377,56.3095833746687,52.541037164669916,54.06244659423828,15181800
2020-04-14,55.63631737558649,57.13149006053005,54.73571152527713,56.89541244506836,16758300
2020-04-15,56.83420253918189,56.93038403099965,53.537818391653445,54.499629974365234,16662100
2020-04-16,54.61331073967092,54.84064947913726,53.59903867669811,54.60456848144531,14108100
2020-04-17,56.61561921942298,58.1457710902182,56.117227162629845,57.76979064941406,14111000
2020-04-20,56.39703631852263,58.52176213968572,55.715026714113186,56.81673812866211,10564000
2020-04-21,55.62758094262271,56.44075102001614,54.34225555656625,54.779441833496094,9877400
2020-04-22,56.239638375221865,56.74677602121453,55.172902868455466,55.47893524169922,9439900
2020-04-23,55.86365333688996,56.72928016415901,55.30405552219763,55.33903121948242,9320000
2020-04-24,55.942356731423644,56.02979598986475,54.64828572569518,55.46145248413086,8557100
2020-04-27,56.33581463640975,57.20144145434539,55.81993478115272,56.89541244506836,8305700
2020-04-28,58.16325906909753,58.836529668069,56.66808280966713,57.17522048950195,10477000
2020-04-29,58.8889808090981,60.14807922124745,57.76103959336966,59.36988830566406,10327900
2020-04-30,58.976422233825616,58.976422233825616,56.571897867909435,56.6680793762207,12472200
2020-05-01,55.5226450752265,55.61882656887387,52.654704790658364,53.43289566040039,13680400
2020-05-04,52.47983124289761,52.48857349919172,50.337618220514976,51.45681381225586,15623300
2020-05-05,52.68969016002641,52.87331093663065,51.474312808496826,51.587982177734375,12776400
2020-05-06,51.850296671180445,51.928990341874744,50.495019751860255,50.64366149902344,8822100
2020-05-07,51.26445866777281,51.79782640625116,49.349580830582255,49.84797286987305,26893800
2020-05-08,50.4687796749788,51.36938224529174,50.14525946185574,51.29943084716797,10177300
2020-05-11,50.46878159057992,50.652399014424866,49.25340435351146,50.15400695800781,10652600
2020-05-12,50.171487948894935,51.09832053423618,49.59440231323242,49.59440231323242,10906200
